src,rel,dst,src_label,dst_label,row_id
19850,,9961,sapura esmeralda,entry,50869
19850,approach,16047,sapura esmeralda,top cda,50870
19851,dress,6083,fitter zoran preshic,metal plate,50871
93,report,986,he,accident,50872
9922,diagnose,79,paramedic,him,50873
19852,perform,19853,gsi employee,loop checks,50874
19854,leave,19855,rags,night shift workers_x000d,50875
19856,injure,19857,-no,disk supplier,50876
7908,interrupt,19857,removal activity,disk supplier,50877
5384,call,19857,leader,disk supplier,50878
246,lag,19858,i,mange unlock sekvenser,50879
246,verkstedet,19859,i,tidligere ogs,50880
25,trap,400,ip,thumb,50881
30,cause,10254,that,oil spill,50882
30,feed,6746,that,frame rams,50883
2087,,33,synergi case,action,50884
176,taken_xd,4515,actions,_,50885
945,replace,535,pipe,pressure,50886
19860,allow,6747,safe area,to drain,50887
3847,clean,6747,residue,to drain,50888
6748,anchor,6749,073102c001 llog crwn,scr umb,50889
1555,detach,4364,rigging,platforms,50890
1555,keep,4364,rigging,platforms,50891
19861,,52,x000d _ plank,one,50892
80,happen,19862,incident,crane_x000d,50893
1478,test,19863,technicians,pin circuit,50894
1478,bleed,535,technicians,pressure,50895
1478,instal,19864,technicians,lift eyes,50896
116,proceed,19865,they,to unlock the connector,50897
19866,contact,19864,release plate,lift eyes,50898
1478,test,19863,technicians,pin circuit,50899
1478,bleed,535,technicians,pressure,50900
1478,instal,19864,technicians,lift eyes,50901
116,proceed,19865,they,to unlock the connector,50902
19866,contact,19864,release plate,lift eyes,50903
46,bring,2086,employee,spools,50904
5,drop,2086,title,spools,50905
1670,adjust,3601,machinist,jaws,50906
93,index,3602,he,spindle,50907
19867,bite,7346,1100,insect,50908
7322,activate,19868,hs supervisor,response plan x000d _,50909
7322,escort,25,hs supervisor,ip,50910
13935,transfer,79,rescue team,him,50911
25,commence,112,ip,work,50912
25,receive,19869,ip,project safety induction trainings,50913
19870,campaigns_xd,4515,hand safety,_,50914
25,,7326,ip,fitness,50915
93,use,48,he,it,50916
25,involve,11155,ip,emergency response _,50917
93,bite,7346,he,insect,50918
48,swell,16911,it,lightly_x000d _,50919
564,activate,6123,crew,emergency response,50920
25,plan_xd,4515,ip,_,50921
93,,823,he,attention,50922
19871,urge,79,hs coordinator supervisor,him,50923
13935,transfer,19872,rescue team,ip _ _,50924
12323,administer,19873,camp doctor,cortisone,50925
25,,2171,ip,spray,50926
93,use,48,he,it,50927
2612,instal,50,lever hoist,technician,50928
50,stand,395,technician,some,50929
50,strike,395,technician,some,50930
93,give,4917,he,ice pack,50931
93,stand,904,he,balance,50932
12468,move,904,fixture,balance,50933
93,lose,904,he,balance,50934
16,description_xd,4515,case,_,50935
1146,position,4515,pipes,_,50936
1146,,4515,pipes,_,50937
746,cause,269,pinch,laceration,50938
25,visit,6663,ip,site doctor,50939
78,provide,102,who,aid,50940
78,activate,6123,who,emergency response,50941
25,return,9637,ip,_ actions_x000d,50942
78,provide,102,who,aid,50943
78,activate,7066,who,response plan,50944
25,receive,7325,ip,project safety induction,50945
25,,7326,ip,fitness,50946
25,wear,8870,ip,ppe _,50947
766,conduct,19874,replacement,tbt_x000d,50948
118,attach,19875,operator,grapples,50949
118,load,374,operator,them,50950
945,move,287,pipe,finger,50951
945,pinch,287,pipe,finger,50952
19876,cause,19877,pinching,finger laceration_x000d,50953
25,remove,19878,ip,safety glove,50954
25,visit,6663,ip,site doctor,50955
78,provide,102,who,aid,50956
25,return,6321,ip,x000d,50957
100,set,384,worker,hand,50958
287,pinch,945,finger,pipe,50959
93,release,19879,he,grapple,50960
564,instal,8255,crew,pipe support,50961
6250,cut,8549,hand rail,fire blanket,50962
6250,keep,8549,hand rail,fire blanket,50963
1445,notify,1159,enermech,us,50964
19880,drop,19881,pressures,lines _,50965
947,follow,777,contractor,step,50966
19882,suffer,158,inc employee,fall,50967
470,leave,19883,tsp,work space,50968
93,experience,19884,he,muscle cramping,50969
93,require,1728,he,assistance,50970
470,call,19051,tsp,field service manager,50971
6427,restrict,79,onboard medic,him,50972
19885,notify,19886,clinic onshore,authorization,50973
470,,19886,tsp,authorization,50974
424,transport,582,driver,container,50975
424,consider,1374,driver,height,50976
424,strike,902,driver,rack,50977
19887,enter,98,tipper,area,50978
3495,assess,19888,sea,to be 05hs,50979
6069,conduct,19889,marine crew,pms,50980
6069,observe,1458,marine crew,oil leak,50981
922,activate,1458,e stop,oil leak,50982
132,remove,1683,hose,marine engineers,50983
48,observe,1683,it,marine engineers,50984
3737,stop_called_xd,1502,chief engineer,sopep equipment,50985
3737,inform,4515,chief engineer,_,50986
463,undertake,6198,investigation,x000d _,50987
132,removed_xd,4515,hose,_,50988
766,source,16,replacement,case,50989
766,instal,16,replacement,case,50990
19890,leak,134,4 5,fluid,50991
19891,cause,19892,head pressure,flow _ _ x000d,50992
48,reach,4747,it,drains,50993
447,,15452,m,fig,50994
19893,reach,19894,non,drainage system_x000d _ x000d,50995
78,report,3713,who,spill,50996
105,move,4170,team,ibc,50997
1107,strike,4170,object,ibc,50998
93,turn,19895,he,step ladder x000d _,50999
93,slide,19895,he,step ladder x000d _,51000
1605,see,216,witness,footing,51001
1605,maintain,216,witness,footing,51002
93,turn,216,he,footing,51003
93,sit,216,he,footing,51004
93,take,384,he,hand,51005
93,massage,216,he,footing,51006
93,slide,216,he,footing,51007
93,feel,19896,he,pain shoulder,51008
93,recall,516,he,anything,51009
93,fell_xd,4515,he,_,51010
64,assess,25,medic,ip,51011
19897,show,1300,- rays,fracture,51012
93,report,986,he,accident,51013
14,arrange,6648,supervisor,delivery,51014
19898,diagnose,19899,metacarpal,_ injury,51015
19898,bone_xd,19899,metacarpal,_ injury,51016
19900,locate,19901,termination head,112metres,51017
19900,rotate,19902,termination head,torsion evident,51018
473,,19903,assembly,rotation clockwise,51019
5251,note,4515,attempts,_,51020
19904,,11319,flot rotate function,damage_x000d _,51021
1107,recover,4515,object,_,51022
1107,removed_xd,4515,object,_,51023
4369,commence,4515,root cause,_,51024
616,gather,4515,information,_,51025
116,go,19905,they,to apply the coating,51026
116,start,112,they,work,51027
25,commence,13990,ip,cleaning work,51028
25,extract,14951,ip,ert,51029
25,review,19906,ip,duty doctor,51030
25,administer,19907,ip,duty doctor non trauma,51031
25,indicate,19908,ip,non trauma,51032
19906,confirm,19908,duty doctor,non trauma,51033
50,work,4515,technician,_,51034
19909,assess,1538,ip hsea,incident area,51035
25,wear,507,ip,footwear,51036
64,treat,9547,medic,ip_x000d,51037
4515,comments_xd,4515,_,_,51038
16,description_xd,4515,case,_,51039
2004,notice,758,member,workers,51040
93,push,11916,he,pipe edge,51041
19910,inform,7071,jvrt hs department,cpy,51042
100,receive,14431,worker,handling training,51043
78,try,19911,who,to rearrange the pipe,51044
6198,conclusions_xd,4515,x000d _,_,51045
564,undertake,243,crew,task,51046
19912,incur,3497,system sales manager,finger injury,51047
19913,,3497,november technipfmc employee,finger injury,51048
16587,assist,428,fabricator,welder,51049
93,fall,172,he,head,51050
1921,respond,19914,response team,employee him him,51051
1921,assess,46,response team,employee,51052
1921,stabilize,79,response team,him,51053
19915,assist,79,er member,him,51054
93,give,19916,he,replacement drink icepack,51055
93,request,19917,he,to be taken home,51056
48,,14243,it,lighting,51057
3,take,351,activity,place,51058
18350,assist,253,signal man,crane operator,51059
758,receive,19918,workers,ducting,51060
19919,observe,3,yamgaz hse representative,activity,51061
19919,,1344,yamgaz hse representative,intervention,51062
118,stop,806,operator,winch,51063
118,inform,1516,operator,bridge,51064
6593,stop,19920,officer,power pack,51065
6593,activate,946,officer,emergency stop,51066
292,enter,121,oil,water,51067
1887,generate,3737,pm,chief engineer,51068
5964,cut,6948,fitter,steel structures,51069
5964,grind,6948,fitter,steel structures,51070
5964,pay,823,fitter,attention,51071
5964,finish,19921,fitter,work shift,51072
5964,work,644,fitter,shift,51073
314,wear,19922,pain,attention work shift shift,51074
93,visit,19923,he,feldsher,51075
69,examine,65,she,eye,51076
69,issue,6616,she,referral,51077
25,issue,6616,ip,referral,51078
2196,,19924,patient,session,51079
19925,attach,16,notification form,case,51080
5417,notice,3118,project team,anomaly,51081
48,select,19926,it,to apply,51082
267,rotate,19927,tool,counterclockwise,51083
78,instal,1342,who,torque tool,51084
19928,,2159,technican,error,51085
2853,commence,19929,preparation,to lower the fwb,51086
1317,stop,19930,engine,engr,51087
463,,19930,investigation,engr,51088
30,activate,2963,that,bucket,51089
3744,settle,9746,oil sheen,_ _ _,51090
432,move,23,personnel,crate,51091
3102,give,104,grating,way,51092
19850,,9961,sapura esmeralda,entry,51093
19850,approach,16047,sapura esmeralda,top cda,51094
19850,,9961,sapura esmeralda,entry,51095
19850,approach,16047,sapura esmeralda,top cda,51096
19931,travel,4515,number aa,_,51097
424,wear,2035,driver,seatbelt,51098
79,exit,14746,him,flagmen,51099
93,give,2253,he,clear,51100
19931,travel,4515,number aa,_,51101
424,wear,2035,driver,seatbelt,51102
79,exit,14746,him,flagmen,51103
93,give,2253,he,clear,51104
19932,carry,19933,e&i workers,mct work,51105
116,smell,967,they,something,51106
116,find,126,they,fire,51107
100,report,48,worker,it,51108
100,extinguish,126,worker,fire,51109
126,see,19934,fire,coming from air conditioner,51110
50,approach,2289,technician,reel,51111
93,tilt,6690,he,forklift forks,51112
93,begin,19935,he,to lift the reel,51113
93,lift,2289,he,reel,51114
93,stop,2432,he,roller,51115
19936,reel,11124,spoke,rolls,51116
50,approach,2289,technician,reel,51117
93,tilt,6690,he,forklift forks,51118
93,begin,19935,he,to lift the reel,51119
93,lift,2289,he,reel,51120
93,stop,2432,he,roller,51121
19936,reel,11124,spoke,rolls,51122
568,condition,19937,cook,cube,51123
19938,arrive,355,transport vehicle,yard,51124
19938,park,355,transport vehicle,yard,51125
36,reverse,19939,vehicle,to park the vehicle,51126
255,cause,83,contact,damage,51127
5964,hand,4515,fitter,_,51128
287,catch,224,finger,handrail,51129
287,scaffold,224,finger,handrail,51130
93,ignore,986,he,accident,51131
19940,get,746,reformer revamp_bina_ip,pinch,51132
19941,notice,3032,technipfmc workshop apprentice,skin,51133
3032,look,19942,skin,company service doctor,51134
2037,pass,4515,reaction,_,51135
3032,heal_xd,4515,skin,_,51136
424,pull,36,driver,vehicle,51137
424,contact,14,driver,supervisor,51138
19943,lose,1068,mva truck,tire,51139
16,description_xd,4515,case,_,51140
19944,resume,112,ablstar crew,work,51141
19046,start,6257,albstar crew,excavation,51142
19046,remove,19945,albstar crew,ground buttress,51143
10223,,4515,m _,_,51144
6198,findings_xd,4515,x000d _,_,51145
100,carry,19946,worker,polishing,51146
6486,,19947,project brasil pontal,esmerilhadeira_x000d,51147
8052,,19948,brasil pontal,dropped grinder,51148
6488,,6489,pontal,parana brazil,51149
30,hit,9851,that,finger_x000d,51150
118,rejoice,4140,operator,blow,51151
48,support,1157,it,sst,51152
642,begin,19949,the,to overfill,51153
100,kick,19950,worker,mm spanner,51154
19850,,9961,sapura esmeralda,entry,51155
19850,approach,16047,sapura esmeralda,top cda,51156
19850,,9961,sapura esmeralda,entry,51157
19850,approach,16047,sapura esmeralda,top cda,51158
19931,travel,4515,number aa,_,51159
424,wear,2035,driver,seatbelt,51160
79,exit,14746,him,flagmen,51161
93,give,2253,he,clear,51162
19931,travel,4515,number aa,_,51163
424,wear,2035,driver,seatbelt,51164
79,exit,14746,him,flagmen,51165
93,give,2253,he,clear,51166
19932,carry,19933,e&i workers,mct work,51167
116,smell,967,they,something,51168
116,find,126,they,fire,51169
100,report,48,worker,it,51170
100,extinguish,126,worker,fire,51171
126,see,19934,fire,coming from air conditioner,51172
401,drop,4515,bolt,_,51173
401,weigh,349,bolt,g,51174
281,taken_xd,349,treatment,g,51175
558,stop,310,deck supervisor,operation,51176
558,report,80,deck supervisor,incident,51177
4515,raise,857,_,ptw,51178
401,drop,4515,bolt,_,51179
401,weigh,349,bolt,g,51180
281,taken_xd,349,treatment,g,51181
558,stop,310,deck supervisor,operation,51182
558,report,80,deck supervisor,incident,51183
4515,raise,857,_,ptw,51184
25,lifitng,19951,ip,hvac duct,51185
48,slip,1644,it,hands,51186
3581,fall,19952,both,hands gloves,51187
3581,wear,402,both,gloves,51188
287,catch,19952,finger,hands gloves,51189
25,remove,384,ip,hand,51190
401,lacerate,287,bolt,finger,51191
1075,cut,19953,glove,profusely_x000d,51192
1075,finger,19953,glove,profusely_x000d,51193
100,receive,102,worker,aid,51194
25,move,102,ip,aid,51195
93,receive,19954,he,attention_x000d _,51196
25,return,102,ip,aid,51197
118,hit,53,operator,forklift,51198
118,scratch,19955,operator,surface coating,51199
118,hit,53,operator,forklift,51200
118,scratch,19955,operator,surface coating,51201
1393,unload,2289,warehouse operator,reel,51202
93,place,11221,he,test stump,51203
93,unload,2289,he,reel,51204
93,place,48,he,it,51205
93,place,19956,he,forks pallet,51206
93,hit,1933,he,brakes,51207
51,slid,1933,pallet,brakes,51208
51,turn,4515,pallet,_,51209
51,place,19957,pallet,agains,51210
1393,liftet,11221,warehouse operator,test stump,51211
51,change,51,pallet,pallet,51212
51,secure,11221,pallet,test stump,51213
51,load,48,pallet,it,51214
53,make,436,forklift,stop,51215
118,hit,9058,operator,brake,51216
94,,957,which,impact,51217
9083,,957,weather conditions,impact,51218
118,hit,1933,operator,brakes,51219
50,notice,1572,technician,smell,51220
136,cut,1574,maintenance,power,51221
116,lock,723,they,machine,51222
100,put,8549,worker,fire blanket,51223
93,lift,5786,he,degree burn,51224
6486,,19958,project brasil pontal,queimadura 2o grau,51225
6486,,5786,project brasil pontal,degree burn,51226
6488,,6489,pontal,parana brazil,51227
25,fasten,6074,ip,cargo,51228
25,fall,6074,ip,cargo,51229
25,,11085,ip,scrapes,51230
25,leave,112,ip,work,51231
25,walk,2174,ip,steps,51232
69,judge,1374,she,height,51233
69,roll,19959,she,her ankle,51234
25,wear,19960,ip,cap boots,51235
5,roll,77,title,ankle,51236
25,get,7876,ip,bruise injury,51237
19961,get,7876,dahej facility capex_dahej_12/16/2016_ip,bruise injury,51238
11050,measure,19962,insulation worker,steel sheet,51239
11050,lacerate,384,insulation worker,hand,51240
25,inform,14,ip,supervisor,51241
93,provide,102,he,aid,51242
50,bleed,535,technician,pressure,51243
50,bleed,535,technician,pressure,51244
36,steer,607,vehicle,me,51245
36,force,607,vehicle,me,51246
2093,,255,side mirror,contact,51247
2093,break,9660,side mirror,mirror,51248
246,,19963,i,brake lights,51249
246,follow,8867,i,traffic,51250
93,pass,19964,he,streets,51251
189,intend,5624,truck,to stop,51252
246,pull,16966,i,to report the incident,51253
246,call,16966,i,to report the incident,51254
398,catch,11980,piece,fire _,51255
19965,remove,19966,piping team sublet subcontractor,kickboard 4_x000d,51256
19967,catch,126,insulation rubber,fire,51257
126,extinguish,1741,fire,watchman,51258
19967,catch,126,insulation rubber,fire,51259
25,get,7459,ip,scratch injury,51260
19968,get,7459,aid facility capex_dahej_12/14/2016_ip,scratch injury,51261
44,stop,19969,employees,tasks _,51262
3206,resume,112,minutes,work,51263
46,visit,64,employee,medic,51264
78,clear,46,who,employee,51265
284,receive,1808,we,colleagues,51266
246,accompany,374,i,them,51267
19970,turn,2279,holding the ramp céline,neck,51268
25,arrive,904,ip,balance,51269
25,lose,904,ip,balance,51270
93,fall,19971,he,neck_x000d _,51271
93,hurt,19971,he,neck_x000d _,51272
1650,display,19972,light,nogo,51273
1668,give,12084,knee,way_x000d,51274
25,lay,4515,ip,_,51275
94,influence,1668,which,knee,51276
25,,7144,ip,operations _,51277
598,indicate,7144,classification,operations _,51278
598,determine,7144,classification,operations _,51279
12025,conduct,19973,_ medic,compressions x000d _,51280
12025,administer,2759,_ medic,pain relief,51281
598,that_xd,5981,classification,_ x000d _,51282
94,cause,11473,which,injury_x000d _,51283
19974,step,3227,g1201 individual,gangway,51284
2842,ship,19975,shell,cat lites,51285
19976,tell,424,rep,driver,51286
424,listen,424,driver,driver,51287
246,call,1425,i,manager,51288
